title,rentType,position,direction,area,tags,price
整租·徐家汇·东安四村·1居室,整租,斜土路大木桥 东安四村 · 距离地铁东安路552米, 南 , 15 平米 ,随时看,4800 元/月
整租·松江新城·锋尚99·1居室,整租,松江新城 锋尚99, 南 , 29 平米 ,随时看,2400 元/月
整租·镇宁路·新海小区·1居室,整租,天山 新海小区 · 距离地铁江苏路647米, 南 , 38 平米 ,随时看,5000 元/月
整租·光新·石泉六村·2居室,整租,光新 石泉六村 · 距离地铁岚皋路525米, 南 , 47 平米 ,随时看,5400 元/月
整租·天山·茅台路300弄·1居室,整租,天山 茅台路300弄 · 距离地铁娄山关路722米, 北 , 30 平米 ,随时看,4150 元/月
整租·植物园·园南二村·1居室,整租,植物园 园南二村, 南 , 43 平米 ,随时看,4150 元/月
整租·古美·蓝色港湾·2居室,整租,古美罗阳 蓝色港湾 · 距离地铁东兰路820米, 南 , 86 平米 ,随时看,6200 元/月
整租·甘泉宜川·延长西路40弄·2居室,整租,甘泉宜川 延长西路40弄 · 距离地铁中潭路1159米, 南 , 75 平米 ,随时看,5600 元/月
整租·徐家汇·肇嘉浜路853弄·1居室,整租,徐家汇 肇嘉浜路853弄 · 距离地铁肇嘉浜路404米, 北 , 24 平米 ,随时看,4100 元/月
整租·五里桥·局门路434弄·1居室,整租,五里桥 局门路434弄 · 距离地铁世博会博物馆678米, 南 , 30 平米 ,随时看,4800 元/月
整租·源深·梅园三街坊·1居室,整租,源深 梅园三街坊 · 距离地铁世纪大道688米, 南 , 27 平米 ,随时看,4100 元/月
整租·斜土路·零陵路111弄·1居室,整租,斜土路大木桥 零陵路111弄 · 距离地铁大木桥路38米, 南 , 35 平米 ,随时看,5500 元/月
整租·新天地·合肥路343-381号·2居室,整租,新天地 合肥路343-381号 · 距离地铁新天地355米, 南 , 69 平米 ,随时看,7800 元/月
整租·田林·田林新苑·2居室,整租,田林 田林新苑 · 距离地铁桂林路682米, 南 , 66 平米 ,随时看,6200 元/月
整租·三林·南江苑·2居室,整租,三林 南江苑 · 距离地铁东明路912米, 南 , 87 平米 ,随时看,5800 元/月
整租·万体馆·龙漕路245弄1-8号·2居室,整租,万体馆 龙漕路245弄1-8号 · 距离地铁龙漕路108米, 南 , 49 平米 ,随时看,6500 元/月
整租·植物园·华沁家园·1居室,整租,植物园 华沁家园, 南 , 56 平米 ,随时看,4200 元/月
整租·龙华·龙华路2373弄·1居室,整租,龙华 龙华路2373弄 · 距离地铁龙华中路555米, 南 , 35 平米 ,随时看,3300 元/月
整租·蓬莱公园·赛元酒店公寓·1居室,整租,蓬莱公园 赛元酒店公寓 · 距离地铁南浦大桥339米, 南 , 39 平米 ,随时看,4700 元/月
整租·三林·杨新路80弄·1居室,整租,三林 杨新路80弄 · 距离地铁杨思148米, 南 , 41 平米 ,随时看,3700 元/月
整租·长风·长风二村/长风馨苑/风荷苑·3居室,整租,长风 长风二村-长风馨苑-风荷苑 · 距离地铁大渡河路709米, 南 , 79 平米 ,随时看,6200 元/月
整租·金杨·陆家嘴新景园·3居室,整租,金杨 陆家嘴新景园 · 距离地铁云山路257米, 南 , 113 平米 ,随时看,9500 元/月
整租·洋泾·永安新村·1居室,整租,洋泾 永安新村 · 距离地铁北洋泾路1029米, 南 , 31 平米 ,随时看,3250 元/月
整租·黄兴公园·延吉二村·1居室,整租,黄兴公园 延吉二村 · 距离地铁延吉中路370米, 南 , 34 平米 ,随时看,4000 元/月
整租·古美·平吉一村·2居室,整租,古美罗阳 平吉一村 · 距离地铁虹莘路932米, 南 , 62 平米 ,随时看,5000 元/月
整租·花木·花木苑·1居室,整租,花木 花木苑 · 距离地铁世纪公园646米, 南 , 50 平米 ,随时看,6000 元/月
整租·陆家嘴·招远小区·1居室,整租,陆家嘴 招远小区 · 距离地铁东昌路393米, , 31 平米 ,随时看,4300 元/月
整租·古美·古龙苑·2居室,整租,古美罗阳 古龙苑 · 距离地铁顾戴路900米, 南 , 72 平米 ,随时看,5800 元/月
整租·徐家汇·东安路364弄·1居室,整租,斜土路大木桥 东安路364弄 · 距离地铁东安路35米, 北 , 28 平米 ,随时看,4300 元/月
整租·金杨·金杨五街坊·1居室,整租,金杨 金杨五街坊 · 距离地铁蓝天路450米, 南 , 49 平米 ,随时看,4200 元/月
整租·塘桥·蓝村小区·1居室,整租,塘桥 蓝村小区 · 距离地铁蓝村路304米, 南 , 33 平米 ,随时看,3200 元/月
整租·田林·田林十二村·1居室,整租,田林 田林十二村 · 距离地铁漕宝路642米, 南 , 30 平米 ,随时看,5200 元/月
整租·新华路·法华镇路500弄·1居室,整租,新华路 法华镇路500弄 · 距离地铁交通大学866米, 南 , 34 平米 ,随时看,5300 元/月
整租·真如·曹杨八村·1居室,整租,曹杨 曹杨八村 · 距离地铁真如453米, 南 , 32 平米 ,随时看,3200 元/月
整租·甘泉宜川·新村路50弄·1居室,整租,甘泉宜川 新村路50弄 · 距离地铁中潭路1429米, 南 , 35 平米 ,随时看,3800 元/月
整租·甘泉宜川·宜川三村·1居室,整租,甘泉宜川 宜川三村 · 距离地铁中潭路605米, 南 , 25 平米 ,随时看,3300 元/月
整租·潍坊·潍坊十村-潍坊路126弄·1居室,整租,潍坊 潍坊十村-潍坊路126弄 · 距离地铁世纪大道636米, , 36 平米 ,随时看,4950 元/月
整租·华泾·盛华景苑·2居室,整租,华泾 盛华景苑, 西 , 20 平米 ,随时看,1600 元/月
整租·南码头·临沂八村·1居室,整租,南码头 临沂八村 · 距离地铁临沂新村462米, 南 , 39 平米 ,随时看,5200 元/月
整租·航华·航华四村一街坊·2居室,整租,航华 航华四村一街坊 · 距离地铁紫藤路497米, 南 , 66 平米 ,随时看,5500 元/月
整租·康健·长丰坊·1居室,整租,康健 长丰坊 · 距离地铁虹漕路1244米, 南 , 47 平米 ,随时看,4800 元/月
整租·周浦·桃园新城中城苑·2居室,整租,周浦 桃园新城中城苑, 南 , 71 平米 ,随时看,2800 元/月
整租·真光·真光二街坊·1居室,整租,真光 真光二街坊, , 38 平米 ,随时看,3350 元/月
整租·田林·田林五村·1居室,整租,田林 田林五村 · 距离地铁桂林路280米, 南 , 32 平米 ,随时看,4400 元/月
整租·五里桥·丽园新村·1居室,整租,五里桥 丽园新村 · 距离地铁陆家浜路648米, 北 , 12 平米 ,随时看,2800 元/月
整租·金桥·证大家园一期·3居室,整租,金桥 证大家园一期 · 距离地铁杨高北路317米, 南 , 111 平米 ,随时看,8800 元/月
整租·五里桥·蒙自路208-224号·1居室,整租,五里桥 蒙自路208-224号 · 距离地铁马当路398米, 南 , 30 平米 ,随时看,5200 元/月
整租·五里桥·蒙自路395弄·1居室,整租,五里桥 蒙自路395弄 · 距离地铁鲁班路662米, 南 , 39 平米 ,随时看,5500 元/月
整租·莘庄·绿茵公寓·2居室,整租,莘庄 绿茵公寓 · 距离地铁外环路1004米, 南 , 105 平米 ,随时看,5000 元/月
整租·古美·古美小区·1居室,整租,古美罗阳 古美小区 · 距离地铁虹梅路435米, 南 , 35 平米 ,随时看,3800 元/月
整租·源深·梅园六街坊·1居室,整租,源深 梅园六街坊 · 距离地铁源深体育中心643米, 南 , 40 平米 ,随时看,5200 元/月
整租·西藏北路·宝山路499弄·1居室,整租,大宁 宝山路499弄 · 距离地铁东宝兴路282米, 西 , 33 平米 ,随时看,4300 元/月
整租·上海南站·华东花苑·2居室,整租,南站 华东花苑 · 距离地铁上海南站926米, 南 , 62 平米 ,随时看,4900 元/月
整租·康健·康宁坊·2居室,整租,康健 康宁坊 · 距离地铁上海南站506米, 南 , 45 平米 ,随时看,5800 元/月
整租·金杨·和景商务酒店·1居室,整租,金杨 和景商务酒店 · 距离地铁蓝天路486米, 南 , 35 平米 ,随时看,4000 元/月
整租·陆家嘴·滨江大楼·2居室,整租,陆家嘴 滨江大楼 · 距离地铁塘桥828米, 南 , 80 平米 ,随时看,8000 元/月
整租·三林·凌兆新村-凌兆路256弄·2居室,整租,三林 凌兆新村-凌兆路256弄 · 距离地铁凌兆新村714米, 南 , 58 平米 ,随时看,5300 元/月
整租·斜土路·西木小区-小木桥路440弄·2居室,整租,斜土路大木桥 西木小区-小木桥路440弄 · 距离地铁大木桥路453米, 南 , 45 平米 ,随时看,6000 元/月
整租红馥里·1居室,整租,江湾镇 红馥里 · 距离地铁江湾镇1438米, 南 , 59 平米 ,随时看,4600 元/月
整租·九亭·摩卡小城-开心公寓·3居室,整租,九亭 摩卡小城-开心公寓 · 距离地铁九亭1499米, 南 , 110 平米 ,随时看,6200 元/月
整租·黄兴公园·控江五村·1居室,整租,控江 控江五村 · 距离地铁延吉中路508米, 南 , 30 平米 ,随时看,5000 元/月
整租·金桥·杨高北路5539号·1居室,整租,金桥 杨高北路5539号 · 距离地铁金桥799米, 南 , 30 平米 ,随时看,2600 元/月
整租·金桥·金源大厦·2居室,整租,金桥 金源大厦 · 距离地铁五莲路792米, 南 , 104 平米 ,随时看,6400 元/月
整租·彭浦·和新小区·1居室,整租,彭浦 和新小区 · 距离地铁彭浦新村501米, 南 , 28 平米 ,随时看,3600 元/月
整租·植物园·东泉佳苑·1居室,整租,植物园 东泉佳苑 · 距离地铁石龙路349米, 南 , 59 平米 ,随时看,6300 元/月
整租·长风·桂巷新村·1居室,整租,长风 桂巷新村 · 距离地铁大渡河路954米, 南 , 29 平米 ,随时看,4400 元/月
整租·康健·长虹坊·2居室,整租,康健 长虹坊 · 距离地铁虹漕路980米, 南 , 68 平米 ,随时看,6000 元/月
整租·斜土路·江南一村·2居室,整租,斜土路大木桥 江南一村 · 距离地铁大木桥路132米, 南 , 46 平米 ,随时看,6400 元/月
整租·塘桥·峨山小区·2居室,整租,塘桥 峨山小区 · 距离地铁蓝村路400米, 南 , 55 平米 ,随时看,5700 元/月
整租·黄兴公园·控江四村·1居室,整租,黄兴公园 控江四村 · 距离地铁黄兴路870米, 南 , 27 平米 ,随时看,3600 元/月
整租·徐家汇·东安二村·2居室,整租,斜土路大木桥 东安二村 · 距离地铁龙华中路350米, 南 , 67 平米 ,随时看,6500 元/月
整租·洋泾·陆家嘴滨江公馆·2居室,整租,洋泾 陆家嘴滨江公馆 · 距离地铁民生路967米, 南 , 76 平米 ,随时看,7500 元/月
整租·北新泾·新泾四村·1居室,整租,北新泾 新泾四村 · 距离地铁北新泾652米, 南 , 50 平米 ,随时看,4700 元/月
整租·长风·师大三村·3居室,整租,长风 师大三村 · 距离地铁大渡河路71米, , 87 平米 ,随时看,5600 元/月
整租·甘泉宜川·东泉苑·1居室,整租,甘泉宜川 东泉苑 · 距离地铁大华三路1014米, 南 , 39 平米 ,随时看,4000 元/月
整租·金桥·沪东新村·1居室,整租,金桥 沪东新村 · 距离地铁五莲路618米, 南 , 32 平米 ,随时看,2800 元/月
整租·北蔡·天池一村·2居室,整租,北蔡 天池一村 · 距离地铁锦绣路451米, 南 , 47 平米 ,随时看,4500 元/月
整租·凉城·凉城丽舍·1居室,整租,凉城 凉城丽舍, 东 , 43 平米 ,随时看,3800 元/月
整租·徐家汇·宛平南路240弄·2居室,整租,徐家汇 宛平南路240弄 · 距离地铁肇嘉浜路787米, 南 , 68 平米 ,随时看,6000 元/月
整租·塘桥·文兰小区·1居室,整租,塘桥 文兰小区 · 距离地铁蓝村路181米, 南 , 40 平米 ,随时看,4200 元/月
整租·世博·德州四村-成山路24弄·2居室,整租,浦东世博 德州四村-成山路24弄 · 距离地铁长清路597米, 南 , 53 平米 ,随时看,5100 元/月
整租·北新泾·新泾二村·1居室,整租,北新泾 新泾二村 · 距离地铁北新泾140米, 南 , 33 平米 ,随时看,4100 元/月
整租·金杨·蝶恋园·2居室,整租,金杨 蝶恋园 · 距离地铁金桥路1104米, 南 , 85 平米 ,随时看,6500 元/月
整租·华泾·华泾绿苑·3居室,整租,华泾 华泾绿苑, 南 , 89 平米 ,随时看,5000 元/月
整租·彭浦·汾西路260弄·2居室,整租,彭浦 汾西路260弄, 南 , 43 平米 ,随时看,4500 元/月
整租·光新·旬阳新村-旬阳路344-348号·2居室,整租,光新 旬阳新村-旬阳路344-348号 · 距离地铁岚皋路356米, 南 , 50 平米 ,随时看,4800 元/月
整租·古美·阳光美景城一期·3居室,整租,古美罗阳 阳光美景城一期 · 距离地铁莲花路767米, 南 , 124 平米 ,随时看,10500 元/月
整租华阳路217-223号·1居室,整租,中山公园 华阳路217-223号 · 距离地铁中山公园689米, 南 , 39 平米 ,随时看,5200 元/月
整租·长风·北巷小区-上钞银杏苑·2居室,整租,长风 北巷小区-上钞银杏苑 · 距离地铁大渡河路720米, 南 , 62 平米 ,随时看,5200 元/月
整租·光新·石泉六村·1居室,整租,光新 石泉六村 · 距离地铁岚皋路525米, 南 , 30 平米 ,随时看,3500 元/月
整租·北蔡·莲文苑·3居室,整租,北蔡 莲文苑 · 距离地铁锦绣路614米, 南 , 61 平米 ,随时看,6600 元/月
整租·龙柏·俊领国际酒店式公寓·1居室,整租,龙柏 俊领国际酒店式公寓 · 距离地铁龙柏新村668米, 北 , 40 平米 ,随时看,3400 元/月
整租·潍坊·潍坊十村-崂山路645弄·2居室,整租,潍坊 潍坊十村-崂山路645弄 · 距离地铁浦电路(6号线)407米, 东 , 56 平米 ,随时看,6000 元/月
整租·周浦·汇丽苑-川周公路4011弄·2居室,整租,周浦 汇丽苑-川周公路4011弄, 南 , 78 平米 ,随时看,3900 元/月
整租·万体馆·天钥新村·1居室,整租,万体馆 天钥新村 · 距离地铁上海体育场116米, 南 , 18 平米 ,随时看,4300 元/月
整租·西郊·虹桥机场新村·2居室,整租,西郊 虹桥机场新村 · 距离地铁虹桥1号航站楼1076米, 南北 , 56 平米 ,随时看,5000 元/月
整租·植物园·园南二村·1居室,整租,植物园 园南二村, 南 , 43 平米 ,随时看,3300 元/月
整租·金杨·金杨五街坊·2居室,整租,金杨 金杨五街坊 · 距离地铁蓝天路450米, 南 , 61 平米 ,随时看,6300 元/月
整租·曹杨·曹杨一村·1居室,整租,曹杨 曹杨一村 · 距离地铁枫桥路483米, 西 , 38 平米 ,随时看,3600 元/月
整租·凉城·广中小区·2居室,整租,凉城 广中小区 · 距离地铁赤峰路1445米, 南 , 64 平米 ,随时看,5400 元/月
整租·三林·凌兆新村-上浦路165弄·1居室,整租,三林 凌兆新村-上浦路165弄 · 距离地铁灵岩南路425米, 南 , 52 平米 ,随时看,3600 元/月
整租·张江·阳光花城·2居室,整租,张江 阳光花城 · 距离地铁广兰路548米, 南 , 97 平米 ,随时看,8500 元/月
整租·长桥·长桥五村·2居室,整租,长桥 长桥五村, 南 , 55 平米 ,随时看,4700 元/月
整租·塘桥·君誉江畔·1居室,整租,塘桥 君誉江畔 · 距离地铁塘桥215米, 南 , 56 平米 ,随时看,7000 元/月
整租·控江路·控江路1200弄·1居室,整租,控江 控江路1200弄 · 距离地铁黄兴路78米, 南 , 33 平米 ,随时看,3600 元/月
整租·闸北公园·柳营路319弄·1居室,整租,大宁 柳营路319弄 · 距离地铁西藏北路679米, 南 , 34 平米 ,随时看,4300 元/月
整租·斜土路·日晖六村·2居室,整租,斜土路大木桥 日晖六村 · 距离地铁大木桥路173米, 南 , 23 平米 ,随时看,4800 元/月
整租·金虹桥·吴中路940弄·2居室,整租,金虹桥 吴中路940弄 · 距离地铁漕河泾开发区1161米, 东 , 61 平米 ,随时看,4600 元/月
整租·光新·管弄新村一街坊·2居室,整租,光新 管弄新村一街坊 · 距离地铁岚皋路309米, 南北 , 64 平米 ,随时看,6600 元/月
整租·徐家汇·电影华苑·1居室,整租,徐家汇 电影华苑 · 距离地铁上海体育馆206米, 南 , 81 平米 ,随时看,8000 元/月
整租·源深·万源晶典·1居室,整租,源深 万源晶典 · 距离地铁浦东大道183米, , 39 平米 ,随时看,5500 元/月
整租·彭浦·北安小区-场中路2401弄·1居室,整租,彭浦 北安小区-场中路2401弄 · 距离地铁彭浦新村450米, 南 , 35 平米 ,随时看,4000 元/月
整租·南码头·港机新村·1居室,整租,南码头 港机新村 · 距离地铁高科西路645米, 南 , 32 平米 ,随时看,2800 元/月
整租·曹杨·兰溪园·1居室,整租,曹杨 兰溪园 · 距离地铁曹杨路357米, , 35 平米 ,随时看,3800 元/月
整租·万体馆·漕溪二村·2居室,整租,万体馆 漕溪二村 · 距离地铁龙漕路477米, 南 , 60 平米 ,随时看,5800 元/月
